Year,NOC,Squad_Size,NOC_Events_Entered,Sport_Diversity,Total,Lagged_Total_Medals,Historical_Total,Is_First_Time_Candidate,Global_Total_Events,Global_Nations_Count,Share_of_Entries,Expected_Share,RCA_Macro,Specialization_Index,Is_Host,Lagged_Squad_Size,Lagged_NOC_Events_Entered,Lagged_Sport_Diversity,Lagged_Global_Total_Events,Lagged_Global_Nations_Count,Lagged_Share_of_Entries,Lagged_Expected_Share,Lagged_RCA_Macro,Lagged_Specialization_Index
1996,SUI,115,83,17,7,1.0,150.0,0,604.0,197,0.012254540085634135,0.005076142131979695,2.4141443968699248,4.882352941176471,0,102.0,80.0,17.0,573.0,168.0,0.012757136022962846,0.005952380952380952,2.143198851857758,4.705882352941177
2000,SUI,102,82,19,9,7.0,157.0,0,667.0,199,0.011680911680911682,0.005025125628140704,2.324501424501425,4.315789473684211,0,115.0,83.0,17.0,604.0,197.0,0.012254540085634135,0.005076142131979695,2.4141443968699248,4.882352941176471
2004,SUI,98,83,19,5,9.0,166.0,0,669.0,201,0.01209736190059758,0.004975124378109453,2.4315697420201134,4.368421052631579,0,102.0,82.0,19.0,667.0,199.0,0.011680911680911682,0.005025125628140704,2.324501424501425,4.315789473684211
2008,SUI,83,75,20,7,5.0,171.0,0,673.0,204,0.0105977108944468,0.004901960784313725,2.161933022467147,3.75,0,98.0,83.0,19.0,669.0,201.0,0.01209736190059758,0.004975124378109453,2.4315697420201134,4.368421052631579
2012,SUI,98,71,19,4,7.0,178.0,0,670.0,204,0.01015010721944246,0.004901960784313725,2.0706218727662615,3.736842105263158,0,83.0,75.0,20.0,673.0,204.0,0.0105977108944468,0.004901960784313725,2.161933022467147,3.75
2016,SUI,102,80,17,7,4.0,182.0,0,682.0,205,0.011269192844062545,0.004878048780487805,2.3101845330328215,4.705882352941177,0,98.0,71.0,19.0,670.0,204.0,0.01015010721944246,0.004901960784313725,2.0706218727662615,3.736842105263158
2020,SUI,116,96,25,13,7.0,189.0,0,761.0,205,0.013992129427197202,0.004878048780487805,2.8683865325754265,3.84,0,102.0,80.0,17.0,682.0,205.0,0.011269192844062545,0.004878048780487805,2.3101845330328215,4.705882352941177
2024,SUI,137,94,22,8,13.0,202.0,0,738.0,204,0.014752040175768989,0.004901960784313725,3.0094161958568737,4.2727272727272725,0,116.0,96.0,25.0,761.0,205.0,0.013992129427197202,0.004878048780487805,2.8683865325754265,3.84
1968,SUR,1,1,1,0,,0.0,1,386.0,112,0.0002714440825190011,0.008928571428571428,0.030401737242128125,1.0,0,,,,,,,,,
1972,SUR,2,3,2,0,0.0,0.0,1,439.0,121,0.0006801178871004307,0.008264462809917356,0.08229426433915212,1.5,0,1.0,1.0,1.0,386.0,112.0,0.0002714440825190011,0.008928571428571428,0.030401737242128125,1.0
1976,SUR,3,4,2,0,0.0,0.0,1,444.0,92,0.0010649627263045794,0.010869565217391304,0.09797657082002131,2.0,0,2.0,3.0,2.0,439.0,121.0,0.0006801178871004307,0.008264462809917356,0.08229426433915212,1.5
1984,SUR,5,7,3,0,0.0,0.0,1,492.0,140,0.0015579790785666592,0.007142857142857143,0.21811707099933228,2.3333333333333335,0,3.0,4.0,2.0,444.0,92.0,0.0010649627263045794,0.010869565217391304,0.09797657082002131,2.0
1988,SUR,6,10,4,1,0.0,0.0,1,528.0,159,0.0017328019407381737,0.006289308176100629,0.2755155085773696,2.5,0,5.0,7.0,3.0,492.0,140.0,0.0015579790785666592,0.007142857142857143,0.21811707099933228,2.3333333333333335
1992,SUR,6,7,3,1,1.0,1.0,0,573.0,168,0.001116249402009249,0.005952380952380952,0.18752989953755383,2.3333333333333335,0,6.0,10.0,4.0,528.0,159.0,0.0017328019407381737,0.006289308176100629,0.2755155085773696,2.5
1996,SUR,7,11,3,0,1.0,2.0,0,604.0,197,0.0016240956739997047,0.005076142131979695,0.31994684777794186,3.6666666666666665,0,6.0,7.0,3.0,573.0,168.0,0.001116249402009249,0.005952380952380952,0.18752989953755383,2.3333333333333335
2000,SUR,4,5,2,0,0.0,2.0,0,667.0,199,0.0007122507122507123,0.005025125628140704,0.14173789173789175,2.5,0,7.0,11.0,3.0,604.0,197.0,0.0016240956739997047,0.005076142131979695,0.31994684777794186,3.6666666666666665
2004,SUR,4,4,2,0,0.0,2.0,0,669.0,201,0.0005830053927998834,0.004975124378109453,0.11718408395277656,2.0,0,4.0,5.0,2.0,667.0,199.0,0.0007122507122507123,0.005025125628140704,0.14173789173789175,2.5
2008,SUR,4,4,2,0,0.0,2.0,0,673.0,204,0.0005652112477038293,0.004901960784313725,0.11530309453158118,2.0,0,4.0,4.0,2.0,669.0,201.0,0.0005830053927998834,0.004975124378109453,0.11718408395277656,2.0
2012,SUR,5,5,3,0,0.0,2.0,0,670.0,204,0.0007147962830593281,0.004901960784313725,0.14581844174410294,1.6666666666666667,0,4.0,4.0,2.0,673.0,204.0,0.0005652112477038293,0.004901960784313725,0.11530309453158118,2.0
2016,SUR,6,6,4,0,0.0,2.0,0,682.0,205,0.0008451894633046908,0.004878048780487805,0.17326383997746161,1.5,0,5.0,5.0,3.0,670.0,204.0,0.0007147962830593281,0.004901960784313725,0.14581844174410294,1.6666666666666667
2020,SUR,3,5,3,0,0.0,2.0,0,761.0,205,0.0007287567409998542,0.004878048780487805,0.1493951319049701,1.6666666666666667,0,6.0,6.0,4.0,682.0,205.0,0.0008451894633046908,0.004878048780487805,0.17326383997746161,1.5
2024,SUR,5,6,4,0,0.0,2.0,0,738.0,204,0.0009416195856873823,0.004901960784313725,0.192090395480226,1.5,0,3.0,5.0,3.0,761.0,205.0,0.0007287567409998542,0.004878048780487805,0.1493951319049701,1.6666666666666667
1996,SVK,71,69,14,3,,0.0,1,604.0,197,0.01018750922781633,0.005076142131979695,2.006939317879817,4.928571428571429,0,,,,,,,,,
2000,SVK,108,63,16,5,3.0,3.0,0,667.0,199,0.008974358974358974,0.005025125628140704,1.7858974358974358,3.9375,0,71.0,69.0,14.0,604.0,197.0,0.01018750922781633,0.005076142131979695,2.006939317879817,4.928571428571429
2004,SVK,64,59,14,6,5.0,8.0,0,669.0,201,0.00859932954379828,0.004975124378109453,1.7284652383034542,4.214285714285714,0,108.0,63.0,16.0,667.0,199.0,0.008974358974358974,0.005025125628140704,1.7858974358974358,3.9375
2008,SVK,57,54,14,6,6.0,14.0,0,673.0,204,0.007630351844001695,0.004901960784313725,1.556591776176346,3.857142857142857,0,64.0,59.0,14.0,669.0,201.0,0.00859932954379828,0.004975124378109453,1.7284652383034542,4.214285714285714
2012,SVK,47,52,11,4,6.0,20.0,0,670.0,204,0.007433881343817012,0.004901960784313725,1.5165117941386705,4.7272727272727275,0,57.0,54.0,14.0,673.0,204.0,0.007630351844001695,0.004901960784313725,1.556591776176346,3.857142857142857
2016,SVK,51,49,12,4,4.0,24.0,0,682.0,205,0.006902380616988308,0.004878048780487805,1.4149880264826031,4.083333333333333,0,47.0,52.0,11.0,670.0,204.0,0.007433881343817012,0.004901960784313725,1.5165117941386705,4.7272727272727275
2020,SVK,41,42,14,4,4.0,28.0,0,761.0,205,0.006121556624398776,0.004878048780487805,1.254919108001749,3.0,0,51.0,49.0,12.0,682.0,205.0,0.006902380616988308,0.004878048780487805,1.4149880264826031,4.083333333333333
2024,SVK,28,31,13,1,4.0,32.0,0,738.0,204,0.004865034526051475,0.004901960784313725,0.9924670433145009,2.3846153846153846,0,41.0,42.0,14.0,761.0,205.0,0.006121556624398776,0.004878048780487805,1.254919108001749,3.0
1896,SWE,1,5,2,0,,0.0,1,107.0,12,0.029585798816568046,0.08333333333333333,0.35502958579881655,2.5,0,,,,,,,,,
1900,SWE,10,16,4,1,0.0,0.0,1,236.0,31,0.0399002493765586,0.03225806451612903,1.2369077306733167,4.0,0,1.0,5.0,2.0,107.0,12.0,0.029585798816568046,0.08333333333333333,0.35502958579881655,2.5
1908,SWE,164,67,14,25,1.0,1.0,0,267.0,22,0.09896602658788774,0.045454545454545456,2.1772525849335302,4.785714285714286,0,10.0,16.0,4.0,236.0,31.0,0.0399002493765586,0.03225806451612903,1.2369077306733167,4.0
1912,SWE,434,95,16,65,25.0,26.0,0,236.0,27,0.10451045104510451,0.037037037037037035,2.821782178217822,5.9375,1,164.0,67.0,14.0,267.0,22.0,0.09896602658788774,0.045454545454545456,2.1772525849335302,4.785714285714286
1920,SWE,256,100,18,64,65.0,91.0,0,363.0,29,0.0831255195344971,0.034482758620689655,2.4106400665004157,5.555555555555555,0,434.0,95.0,16.0,236.0,27.0,0.10451045104510451,0.037037037037037035,2.821782178217822,5.9375
1924,SWE,157,84,15,29,64.0,155.0,0,292.0,44,0.0519159456118665,0.022727272727272728,2.284301606922126,5.6,0,256.0,100.0,18.0,363.0,29.0,0.0831255195344971,0.034482758620689655,2.4106400665004157,5.555555555555555
1928,SWE,100,66,11,25,29.0,184.0,0,252.0,46,0.04308093994778068,0.021739130434782608,1.9817232375979112,6.0,0,157.0,84.0,15.0,292.0,44.0,0.0519159456118665,0.022727272727272728,2.284301606922126,5.6
1932,SWE,52,43,11,0,25.0,209.0,0,268.0,37,0.04914285714285714,0.02702702702702703,1.818285714285714,3.909090909090909,0,100.0,66.0,11.0,252.0,46.0,0.04308093994778068,0.021739130434782608,1.9817232375979112,6.0
1936,SWE,148,79,16,21,0.0,209.0,0,302.0,49,0.0383495145631068,0.02040816326530612,1.8791262135922333,4.9375,0,52.0,43.0,11.0,268.0,37.0,0.04914285714285714,0.02702702702702703,1.818285714285714,3.909090909090909
1948,SWE,173,96,17,44,21.0,230.0,0,312.0,59,0.04341926729986431,0.01694915254237288,2.5617367706919945,5.647058823529412,0,148.0,79.0,16.0,302.0,49.0,0.0383495145631068,0.02040816326530612,1.8791262135922333,4.9375
1952,SWE,205,124,17,35,44.0,274.0,0,338.0,69,0.04172274562584118,0.014492753623188406,2.8788694481830417,7.294117647058823,0,173.0,96.0,17.0,312.0,59.0,0.04341926729986431,0.01694915254237288,2.5617367706919945,5.647058823529412
1956,SWE,97,80,15,19,35.0,309.0,0,342.0,72,0.036849378166743434,0.013888888888888888,2.6531552280055273,5.333333333333333,0,205.0,124.0,17.0,338.0,69.0,0.04172274562584118,0.014492753623188406,2.8788694481830417,7.294117647058823
1960,SWE,133,100,15,0,19.0,328.0,0,340.0,84,0.0297000297000297,0.011904761904761904,2.494802494802495,6.666666666666667,0,97.0,80.0,15.0,342.0,72.0,0.036849378166743434,0.013888888888888888,2.6531552280055273,5.333333333333333
1964,SWE,94,72,13,8,0.0,328.0,0,370.0,93,0.022284122562674095,0.010752688172043012,2.0724233983286906,5.538461538461538,0,133.0,100.0,15.0,340.0,84.0,0.0297000297000297,0.011904761904761904,2.494802494802495,6.666666666666667
1968,SWE,100,95,13,4,8.0,336.0,0,386.0,112,0.025787187839305104,0.008928571428571428,2.888165038002172,7.3076923076923075,0,94.0,72.0,13.0,370.0,93.0,0.022284122562674095,0.010752688172043012,2.0724233983286906,5.538461538461538
1972,SWE,131,90,18,16,4.0,340.0,0,439.0,121,0.02040353661301292,0.008264462809917356,2.4688279301745633,5.0,0,100.0,95.0,13.0,386.0,112.0,0.025787187839305104,0.008928571428571428,2.888165038002172,7.3076923076923075
1976,SWE,116,90,16,5,16.0,356.0,0,444.0,92,0.023961661341853034,0.010869565217391304,2.2044728434504792,5.625,0,131.0,90.0,18.0,439.0,121.0,0.02040353661301292,0.008264462809917356,2.4688279301745633,5.0
1980,SWE,144,102,18,12,5.0,361.0,0,454.0,80,0.03194487942373943,0.0125,2.555590353899154,5.666666666666667,0,116.0,90.0,16.0,444.0,92.0,0.023961661341853034,0.010869565217391304,2.2044728434504792,5.625
1984,SWE,172,138,19,19,12.0,373.0,0,492.0,140,0.030714444691742712,0.007142857142857143,4.30002225684398,7.2631578947368425,0,144.0,102.0,18.0,454.0,80.0,0.03194487942373943,0.0125,2.555590353899154,5.666666666666667
1988,SWE,182,113,23,11,19.0,392.0,0,528.0,159,0.019580661930341362,0.006289308176100629,3.1133252469242763,4.913043478260869,0,172.0,138.0,19.0,492.0,140.0,0.030714444691742712,0.007142857142857143,4.30002225684398,7.2631578947368425
1992,SWE,186,121,22,12,11.0,403.0,0,573.0,168,0.019295168234731302,0.005952380952380952,3.241588263434859,5.5,0,182.0,113.0,23.0,528.0,159.0,0.019580661930341362,0.006289308176100629,3.1133252469242763,4.913043478260869
1996,SWE,177,109,22,8,12.0,415.0,0,604.0,197,0.016093311678724347,0.005076142131979695,3.1703824007086965,4.954545454545454,0,186.0,121.0,22.0,573.0,168.0,0.019295168234731302,0.005952380952380952,3.241588263434859,5.5
2000,SWE,150,92,22,12,8.0,423.0,0,667.0,199,0.013105413105413105,0.005025125628140704,2.607977207977208,4.181818181818182,0,177.0,109.0,22.0,604.0,197.0,0.016093311678724347,0.005076142131979695,3.1703824007086965,4.954545454545454
2004,SWE,114,79,20,7,12.0,435.0,0,669.0,201,0.011514356507797698,0.004975124378109453,2.314385658067337,3.95,0,150.0,92.0,22.0,667.0,199.0,0.013105413105413105,0.005025125628140704,2.607977207977208,4.181818181818182
2008,SWE,123,81,20,5,7.0,442.0,0,673.0,204,0.011445527766002543,0.004901960784313725,2.3348876642645187,4.05,0,114.0,79.0,20.0,669.0,201.0,0.011514356507797698,0.004975124378109453,2.314385658067337,3.95
2012,SWE,133,81,21,8,5.0,447.0,0,670.0,204,0.011579699785561115,0.004901960784313725,2.3622587562544677,3.857142857142857,0,123.0,81.0,20.0,673.0,204.0,0.011445527766002543,0.004901960784313725,2.3348876642645187,4.05
2016,SWE,150,79,22,11,8.0,455.0,0,682.0,205,0.011128327933511763,0.004878048780487805,2.2813072263699112,3.590909090909091,0,133.0,81.0,21.0,670.0,204.0,0.011579699785561115,0.004901960784313725,2.3622587562544677,3.857142857142857
2020,SWE,136,77,23,9,11.0,466.0,0,761.0,205,0.011222853811397756,0.004878048780487805,2.30068503133654,3.347826086956522,0,150.0,79.0,22.0,682.0,205.0,0.011128327933511763,0.004878048780487805,2.2813072263699112,3.590909090909091
2024,SWE,125,81,21,11,9.0,475.0,0,738.0,204,0.012711864406779662,0.004901960784313725,2.593220338983051,3.857142857142857,0,136.0,77.0,23.0,761.0,205.0,0.011222853811397756,0.004878048780487805,2.30068503133654,3.347826086956522
1972,SWZ,2,4,2,0,,0.0,1,439.0,121,0.000906823849467241,0.008264462809917356,0.10972568578553615,2.0,0,,,,,,,,,
1984,SWZ,8,11,4,0,0.0,0.0,1,492.0,140,0.0024482528377476075,0.007142857142857143,0.3427553972846651,2.75,0,2.0,4.0,2.0,439.0,121.0,0.000906823849467241,0.008264462809917356,0.10972568578553615,2.0
1988,SWZ,11,11,4,0,0.0,0.0,1,528.0,159,0.001906082134811991,0.006289308176100629,0.30306705943510653,2.75,0,8.0,11.0,4.0,492.0,140.0,0.0024482528377476075,0.007142857142857143,0.3427553972846651,2.75
1992,SWZ,6,10,2,0,0.0,0.0,1,573.0,168,0.0015946420028703557,0.005952380952380952,0.26789985648221976,5.0,0,11.0,11.0,4.0,528.0,159.0,0.001906082134811991,0.006289308176100629,0.30306705943510653,2.75
1996,SWZ,6,5,3,0,0.0,0.0,1,604.0,197,0.0007382253063635022,0.005076142131979695,0.14543038535360994,1.6666666666666667,0,6.0,10.0,2.0,573.0,168.0,0.0015946420028703557,0.005952380952380952,0.26789985648221976,5.0
2000,SWZ,6,6,4,0,0.0,0.0,1,667.0,199,0.0008547008547008547,0.005025125628140704,0.1700854700854701,1.5,0,6.0,5.0,3.0,604.0,197.0,0.0007382253063635022,0.005076142131979695,0.14543038535360994,1.6666666666666667
2004,SWZ,3,3,2,0,0.0,0.0,1,669.0,201,0.00043725404459991256,0.004975124378109453,0.08788806296458243,1.5,0,6.0,6.0,4.0,667.0,199.0,0.0008547008547008547,0.005025125628140704,0.1700854700854701,1.5
2008,SWZ,4,4,2,0,0.0,0.0,1,673.0,204,0.0005652112477038293,0.004901960784313725,0.11530309453158118,2.0,0,3.0,3.0,2.0,669.0,201.0,0.00043725404459991256,0.004975124378109453,0.08788806296458243,1.5
2012,SWZ,3,3,2,0,0.0,0.0,1,670.0,204,0.00042887776983559683,0.004901960784313725,0.08749106504646176,1.5,0,4.0,4.0,2.0,673.0,204.0,0.0005652112477038293,0.004901960784313725,0.11530309453158118,2.0
2016,SWZ,2,2,1,0,0.0,0.0,1,682.0,205,0.0002817298211015636,0.004878048780487805,0.05775461332582054,2.0,0,3.0,3.0,2.0,670.0,204.0,0.00042887776983559683,0.004901960784313725,0.08749106504646176,1.5
2020,SWZ,4,4,3,0,0.0,0.0,1,761.0,205,0.0005830053927998834,0.004878048780487805,0.1195161055239761,1.3333333333333333,0,2.0,2.0,1.0,682.0,205.0,0.0002817298211015636,0.004878048780487805,0.05775461332582054,2.0
2024,SWZ,3,3,2,0,0.0,0.0,1,738.0,204,0.00047080979284369113,0.004901960784313725,0.096045197740113,1.5,0,4.0,4.0,3.0,761.0,205.0,0.0005830053927998834,0.004878048780487805,0.1195161055239761,1.3333333333333333
1948,SYR,1,1,1,0,,0.0,1,312.0,59,0.0004522840343735866,0.01694915254237288,0.02668475802804161,1.0,0,,,,,,,,,
1968,SYR,2,2,1,0,0.0,0.0,1,386.0,112,0.0005428881650380022,0.008928571428571428,0.06080347448425625,2.0,0,1.0,1.0,1.0,312.0,59.0,0.0004522840343735866,0.01694915254237288,0.02668475802804161,1.0
1972,SYR,5,4,3,0,0.0,0.0,1,439.0,121,0.000906823849467241,0.008264462809917356,0.10972568578553615,1.3333333333333333,0,2.0,2.0,1.0,386.0,112.0,0.0005428881650380022,0.008928571428571428,0.06080347448425625,2.0
1980,SYR,67,55,7,0,0.0,0.0,1,454.0,80,0.017225180081428124,0.0125,1.37801440651425,7.857142857142857,0,5.0,4.0,3.0,439.0,121.0,0.000906823849467241,0.008264462809917356,0.10972568578553615,1.3333333333333333
1984,SYR,9,9,5,1,0.0,0.0,1,492.0,140,0.0020031159581571333,0.007142857142857143,0.28043623414199864,1.8,0,67.0,55.0,7.0,454.0,80.0,0.017225180081428124,0.0125,1.37801440651425,7.857142857142857
1988,SYR,13,13,4,0,1.0,1.0,0,528.0,159,0.0022526425229596257,0.006289308176100629,0.3581701611505805,3.25,0,9.0,9.0,5.0,492.0,140.0,0.0020031159581571333,0.007142857142857143,0.28043623414199864,1.8
1992,SYR,8,9,4,0,0.0,1.0,0,573.0,168,0.00143517780258332,0.005952380952380952,0.2411098708339978,2.25,0,13.0,13.0,4.0,528.0,159.0,0.0022526425229596257,0.006289308176100629,0.3581701611505805,3.25
1996,SYR,7,8,5,1,0.0,1.0,0,604.0,197,0.0011811604901816035,0.005076142131979695,0.2326886165657759,1.6,0,8.0,9.0,4.0,573.0,168.0,0.00143517780258332,0.005952380952380952,0.2411098708339978,2.25
2000,SYR,8,7,4,0,1.0,2.0,0,667.0,199,0.0009971509971509972,0.005025125628140704,0.19843304843304843,1.75,0,7.0,8.0,5.0,604.0,197.0,0.0011811604901816035,0.005076142131979695,0.2326886165657759,1.6
2004,SYR,6,6,5,1,0.0,2.0,0,669.0,201,0.0008745080891998251,0.004975124378109453,0.17577612592916486,1.2,0,8.0,7.0,4.0,667.0,199.0,0.0009971509971509972,0.005025125628140704,0.19843304843304843,1.75
2008,SYR,7,7,5,0,1.0,3.0,0,673.0,204,0.0009891196834817012,0.004901960784313725,0.20178041543026706,1.4,0,6.0,6.0,5.0,669.0,201.0,0.0008745080891998251,0.004975124378109453,0.17577612592916486,1.2
2012,SYR,10,10,7,0,0.0,3.0,0,670.0,204,0.0014295925661186562,0.004901960784313725,0.2916368834882059,1.4285714285714286,0,7.0,7.0,5.0,673.0,204.0,0.0009891196834817012,0.004901960784313725,0.20178041543026706,1.4
2016,SYR,7,7,5,0,0.0,3.0,0,682.0,205,0.0009860543738554725,0.004878048780487805,0.20214114664037186,1.4,0,10.0,10.0,7.0,670.0,204.0,0.0014295925661186562,0.004901960784313725,0.2916368834882059,1.4285714285714286
2020,SYR,6,6,6,1,0.0,3.0,0,761.0,205,0.0008745080891998251,0.004878048780487805,0.17927415828596416,1.0,0,7.0,7.0,5.0,682.0,205.0,0.0009860543738554725,0.004878048780487805,0.20214114664037186,1.4
2024,SYR,6,10,6,0,1.0,4.0,0,738.0,204,0.001569365976145637,0.004901960784313725,0.32015065913371,1.6666666666666667,0,6.0,6.0,6.0,761.0,205.0,0.0008745080891998251,0.004878048780487805,0.17927415828596416,1.0
1964,TAN,4,4,1,0,,0.0,1,370.0,93,0.0012380068090374497,0.010752688172043012,0.11513463324048281,4.0,0,,,,,,,,,
1968,TAN,4,5,2,0,0.0,0.0,1,386.0,112,0.0013572204125950054,0.008928571428571428,0.15200868621064062,2.5,0,4.0,4.0,1.0,370.0,93.0,0.0012380068090374497,0.010752688172043012,0.11513463324048281,4.0
1972,TAN,15,16,2,0,0.0,0.0,1,439.0,121,0.003627295397868964,0.008264462809917356,0.4389027431421446,8.0,0,4.0,5.0,2.0,386.0,112.0,0.0013572204125950054,0.008928571428571428,0.15200868621064062,2.5
1980,TAN,41,22,3,2,0.0,0.0,1,454.0,80,0.006890072032571249,0.0125,0.5512057626056999,7.333333333333333,0,15.0,16.0,2.0,439.0,121.0,0.003627295397868964,0.008264462809917356,0.4389027431421446,8.0
1984,TAN,18,14,2,0,2.0,2.0,0,492.0,140,0.0031159581571333183,0.007142857142857143,0.43623414199866456,7.0,0,41.0,22.0,3.0,454.0,80.0,0.006890072032571249,0.0125,0.5512057626056999,7.333333333333333
1988,TAN,10,9,2,0,0.0,2.0,0,528.0,159,0.0015595217466643563,0.006289308176100629,0.24796395771963264,4.5,0,18.0,14.0,2.0,492.0,140.0,0.0031159581571333183,0.007142857142857143,0.43623414199866456,7.0
1992,TAN,9,7,2,0,0.0,2.0,0,573.0,168,0.001116249402009249,0.005952380952380952,0.18752989953755383,3.5,0,10.0,9.0,2.0,528.0,159.0,0.0015595217466643563,0.006289308176100629,0.24796395771963264,4.5
1996,TAN,7,5,2,0,0.0,2.0,0,604.0,197,0.0007382253063635022,0.005076142131979695,0.14543038535360994,2.5,0,9.0,7.0,2.0,573.0,168.0,0.001116249402009249,0.005952380952380952,0.18752989953755383,3.5
2000,TAN,4,2,1,0,0.0,2.0,0,667.0,199,0.0002849002849002849,0.005025125628140704,0.05669515669515669,2.0,0,7.0,5.0,2.0,604.0,197.0,0.0007382253063635022,0.005076142131979695,0.14543038535360994,2.5
2004,TAN,8,6,1,0,0.0,2.0,0,669.0,201,0.0008745080891998251,0.004975124378109453,0.17577612592916486,6.0,0,4.0,2.0,1.0,667.0,199.0,0.0002849002849002849,0.005025125628140704,0.05669515669515669,2.0
2008,TAN,9,6,2,0,0.0,2.0,0,673.0,204,0.000847816871555744,0.004901960784313725,0.17295464179737177,3.0,0,8.0,6.0,1.0,669.0,201.0,0.0008745080891998251,0.004975124378109453,0.17577612592916486,6.0
2012,TAN,6,5,3,0,0.0,2.0,0,670.0,204,0.0007147962830593281,0.004901960784313725,0.14581844174410294,1.6666666666666667,0,9.0,6.0,2.0,673.0,204.0,0.000847816871555744,0.004901960784313725,0.17295464179737177,3.0
2016,TAN,7,5,3,0,0.0,2.0,0,682.0,205,0.000704324552753909,0.004878048780487805,0.14438653331455134,1.6666666666666667,0,6.0,5.0,3.0,670.0,204.0,0.0007147962830593281,0.004901960784313725,0.14581844174410294,1.6666666666666667
2020,TAN,3,2,1,0,0.0,2.0,0,761.0,205,0.0002915026963999417,0.004878048780487805,0.05975805276198805,2.0,0,7.0,5.0,3.0,682.0,205.0,0.000704324552753909,0.004878048780487805,0.14438653331455134,1.6666666666666667
2024,TAN,7,5,3,0,0.0,2.0,0,738.0,204,0.0007846829880728185,0.004901960784313725,0.160075329566855,1.6666666666666667,0,3.0,2.0,1.0,761.0,205.0,0.0002915026963999417,0.004878048780487805,0.05975805276198805,2.0
1920,TCH,119,53,13,2,,0.0,1,363.0,29,0.04405652535328346,0.034482758620689655,1.2776392352452204,4.076923076923077,0,,,,,,,,,
1924,TCH,131,74,15,10,2.0,2.0,0,292.0,44,0.04573547589616811,0.022727272727272728,2.012360939431397,4.933333333333334,0,119.0,53.0,13.0,363.0,29.0,0.04405652535328346,0.034482758620689655,1.2776392352452204,4.076923076923077
1928,TCH,69,51,14,9,10.0,12.0,0,252.0,46,0.03328981723237598,0.021739130434782608,1.531331592689295,3.642857142857143,0,131.0,74.0,15.0,292.0,44.0,0.04573547589616811,0.022727272727272728,2.012360939431397,4.933333333333334
1932,TCH,7,8,3,0,9.0,21.0,0,268.0,37,0.009142857142857144,0.02702702702702703,0.3382857142857143,2.6666666666666665,0,69.0,51.0,14.0,252.0,46.0,0.03328981723237598,0.021739130434782608,1.531331592689295,3.642857142857143
