Year,NOC,Squad_Size,Female_Ratio,NOC_Events_Entered,Sport_Diversity,Gold,Silver,Bronze,Total,Lagged_Total_Medals,Global_Unique_Sports,Global_Total_Events,Global_Nations_Count,Global_Actual_Medals_Awarded,Is_Host,Is_Prev_Host,Is_Next_Host,Medal_Share_Won,Event_Participation_Rate
1956,SUI,9,0.0,6,1,0,0,1,1,14.0,26,342.0,72,469,0,0,0,0.0021321961620469,0.0175438596491228
1960,SUI,149,0.0134228187919463,90,16,0,0,0,0,1.0,26,340.0,84,461,0,0,0,0.0,0.2647058823529412
1964,SUI,66,0.0151515151515151,51,13,1,2,1,4,0.0,28,370.0,93,504,0,0,0,0.0079365079365079,0.1378378378378378
1968,SUI,85,0.0470588235294117,68,12,0,1,4,5,4.0,27,386.0,112,527,0,0,0,0.0094876660341555,0.1761658031088082
1972,SUI,151,0.1920529801324503,116,17,0,3,0,3,5.0,31,439.0,121,600,0,0,0,0.005,0.2642369020501139
1976,SUI,50,0.06,41,12,1,1,2,4,3.0,30,444.0,92,613,0,0,0,0.0065252854812398,0.0923423423423423
1980,SUI,73,0.0821917808219178,45,10,2,0,0,2,4.0,30,454.0,80,631,0,0,0,0.0031695721077654,0.0991189427312775
1984,SUI,129,0.2093023255813953,91,18,0,4,4,8,2.0,32,492.0,140,688,0,0,0,0.0116279069767441,0.1849593495934959
1988,SUI,99,0.2727272727272727,83,17,0,2,2,4,8.0,34,528.0,159,739,0,0,0,0.0054127198917456,0.1571969696969697
1992,SUI,102,0.284313725490196,80,17,1,0,0,1,4.0,37,573.0,168,815,0,0,0,0.0012269938650306,0.1396160558464223
1996,SUI,115,0.3739130434782609,83,17,4,3,0,7,1.0,40,604.0,197,842,0,0,0,0.008313539192399,0.1374172185430463
2000,SUI,102,0.3725490196078431,82,19,1,6,2,9,7.0,43,667.0,199,927,0,0,0,0.0097087378640776,0.1229385307346326
2004,SUI,98,0.3979591836734694,83,19,1,1,3,5,9.0,43,669.0,201,926,0,0,0,0.0053995680345572,0.1240657698056801
2008,SUI,83,0.4337349397590361,75,20,2,1,4,7,5.0,45,673.0,204,958,0,0,0,0.0073068893528183,0.1114413075780089
2012,SUI,98,0.2857142857142857,71,19,2,2,0,4,7.0,43,670.0,204,960,0,0,0,0.0041666666666666,0.1059701492537313
2016,SUI,102,0.4411764705882353,80,17,3,2,2,7,4.0,45,682.0,205,972,0,0,0,0.0072016460905349,0.1173020527859237
2021,SUI,116,0.4913793103448275,96,25,3,4,6,13,7.0,53,761.0,205,1080,0,0,0,0.012037037037037,0.1261498028909329
2024,SUI,137,0.4817518248175182,94,22,1,2,5,8,13.0,51,738.0,204,1039,0,0,0,0.0076997112608277,0.1273712737127371
1972,SUR,2,0.0,3,2,0,0,0,0,0.0,31,439.0,121,600,0,0,0,0.0,0.0068337129840546
1976,SUR,3,0.0,4,2,0,0,0,0,0.0,30,444.0,92,613,0,0,0,0.0,0.009009009009009
1984,SUR,5,0.0,7,3,0,0,0,0,0.0,32,492.0,140,688,0,0,0,0.0,0.0142276422764227
1988,SUR,6,0.3333333333333333,10,4,1,0,0,1,0.0,34,528.0,159,739,0,0,0,0.0013531799729364,0.0189393939393939
1992,SUR,6,0.1666666666666666,7,3,0,0,1,1,1.0,37,573.0,168,815,0,0,0,0.0012269938650306,0.0122164048865619
1996,SUR,7,0.2857142857142857,11,3,0,0,0,0,1.0,40,604.0,197,842,0,0,0,0.0,0.0182119205298013
2000,SUR,4,0.5,5,2,0,0,0,0,0.0,43,667.0,199,927,0,0,0,0.0,0.0074962518740629
2004,SUR,4,0.5,4,2,0,0,0,0,0.0,43,669.0,201,926,0,0,0,0.0,0.0059790732436472
2008,SUR,4,0.5,4,2,0,0,0,0,0.0,45,673.0,204,958,0,0,0,0.0,0.0059435364041604
2012,SUR,5,0.4,5,3,0,0,0,0,0.0,43,670.0,204,960,0,0,0,0.0,0.0074626865671641
2016,SUR,6,0.3333333333333333,6,4,0,0,0,0,0.0,45,682.0,205,972,0,0,0,0.0,0.0087976539589442
2021,SUR,3,0.0,5,3,0,0,0,0,0.0,53,761.0,205,1080,0,0,0,0.0,0.0065703022339027
2024,SUR,5,0.2,6,4,0,0,0,0,0.0,51,738.0,204,1039,0,0,0,0.0,0.008130081300813
2000,SVK,108,0.25,63,16,1,3,1,5,3.0,43,667.0,199,927,0,0,0,0.0053937432578209,0.0944527736131934
2004,SVK,64,0.25,59,14,2,2,2,6,5.0,43,669.0,201,926,0,0,0,0.0064794816414686,0.0881913303437967
2008,SVK,57,0.3859649122807017,54,14,3,3,0,6,6.0,45,673.0,204,958,0,0,0,0.0062630480167014,0.0802377414561664
2012,SVK,47,0.4468085106382978,52,11,0,1,3,4,6.0,43,670.0,204,960,0,0,0,0.0041666666666666,0.0776119402985074
2016,SVK,51,0.3725490196078431,49,12,2,2,0,4,4.0,45,682.0,205,972,0,0,0,0.0041152263374485,0.0718475073313783
2021,SVK,41,0.3414634146341463,42,14,1,2,1,4,4.0,53,761.0,205,1080,0,0,0,0.0037037037037037,0.0551905387647831
2024,SVK,28,0.5,31,13,0,0,1,1,4.0,51,738.0,204,1039,0,0,0,0.0009624639076034,0.0420054200542005
1900,SWE,10,0.0,16,4,0,0,1,1,0.0,25,236.0,31,284,0,0,0,0.0035211267605633,0.0677966101694915
1908,SWE,164,0.0182926829268292,67,14,8,6,11,25,1.0,28,267.0,22,324,0,0,1,0.0771604938271604,0.250936329588015
1912,SWE,434,0.0529953917050691,95,16,23,25,17,65,25.0,21,236.0,27,312,1,0,0,0.2083333333333333,0.4025423728813559
1920,SWE,256,0.05078125,100,18,19,20,25,64,65.0,32,363.0,29,438,0,0,0,0.1461187214611872,0.2754820936639118
1924,SWE,157,0.0828025477707006,84,15,4,13,12,29,64.0,26,292.0,44,378,0,0,0,0.0767195767195767,0.2876712328767123
1928,SWE,100,0.13,66,11,7,6,12,25,29.0,23,252.0,46,327,0,0,0,0.0764525993883792,0.2619047619047619
1932,SWE,52,0.0192307692307692,43,11,0,0,0,0,25.0,23,268.0,37,370,0,0,0,0.0,0.1604477611940298
1936,SWE,148,0.0472972972972973,79,16,6,5,10,21,0.0,28,302.0,49,422,0,0,0,0.0497630331753554,0.2615894039735099
1948,SWE,173,0.1098265895953757,96,17,16,11,17,44,21.0,26,312.0,59,411,0,0,0,0.1070559610705596,0.3076923076923077
1952,SWE,205,0.1121951219512195,124,17,12,13,10,35,44.0,26,338.0,69,459,0,0,0,0.0762527233115468,0.3668639053254438
1956,SWE,97,0.1443298969072164,80,15,8,5,6,19,35.0,26,342.0,72,469,0,0,0,0.0405117270788912,0.2339181286549707
1960,SWE,133,0.1428571428571428,100,15,0,0,0,0,19.0,26,340.0,84,461,0,0,0,0.0,0.2941176470588235
1964,SWE,94,0.1914893617021276,72,13,2,2,4,8,0.0,28,370.0,93,504,0,0,0,0.0158730158730158,0.1945945945945946
1968,SWE,100,0.14,95,13,2,1,1,4,8.0,27,386.0,112,527,0,0,0,0.0075901328273244,0.2461139896373056
1972,SWE,131,0.2061068702290076,90,18,4,6,6,16,4.0,31,439.0,121,600,0,0,0,0.0266666666666666,0.20501138952164
1976,SWE,116,0.146551724137931,90,16,4,1,0,5,16.0,30,444.0,92,613,0,0,0,0.0081566068515497,0.2027027027027027
1980,SWE,144,0.1597222222222222,102,18,3,3,6,12,5.0,30,454.0,80,631,0,0,0,0.0190174326465927,0.224669603524229
1984,SWE,172,0.2441860465116279,138,19,2,11,6,19,12.0,32,492.0,140,688,0,0,0,0.0276162790697674,0.2804878048780488
1988,SWE,182,0.1978021978021978,113,23,0,4,7,11,19.0,34,528.0,159,739,0,0,0,0.0148849797023004,0.2140151515151515
1992,SWE,186,0.2365591397849462,121,22,1,7,4,12,11.0,37,573.0,168,815,0,0,0,0.014723926380368,0.2111692844677138
1996,SWE,177,0.3728813559322034,109,22,2,4,2,8,12.0,40,604.0,197,842,0,0,0,0.009501187648456,0.1804635761589404
2000,SWE,150,0.3466666666666667,92,22,4,5,3,12,8.0,43,667.0,199,927,0,0,0,0.0129449838187702,0.1379310344827586
2004,SWE,114,0.4649122807017544,79,20,4,2,1,7,12.0,43,669.0,201,926,0,0,0,0.0075593952483801,0.1180866965620328
2008,SWE,123,0.5934959349593496,81,20,0,4,1,5,7.0,45,673.0,204,958,0,0,0,0.0052192066805845,0.1203566121842496
2012,SWE,133,0.5864661654135338,81,21,1,4,3,8,5.0,43,670.0,204,960,0,0,0,0.0083333333333333,0.1208955223880597
2016,SWE,150,0.5733333333333334,79,22,2,6,3,11,8.0,45,682.0,205,972,0,0,0,0.0113168724279835,0.1158357771260997
2021,SWE,136,0.5808823529411765,77,23,3,6,0,9,11.0,53,761.0,205,1080,0,0,0,0.0083333333333333,0.1011826544021025
2024,SWE,125,0.528,81,21,4,4,3,11,9.0,51,738.0,204,1039,0,0,0,0.0105871029836381,0.1097560975609756
1984,SWZ,8,0.0,11,4,0,0,0,0,0.0,32,492.0,140,688,0,0,0,0.0,0.0223577235772357
1988,SWZ,11,0.0,11,4,0,0,0,0,0.0,34,528.0,159,739,0,0,0,0.0,0.0208333333333333
1992,SWZ,6,0.0,10,2,0,0,0,0,0.0,37,573.0,168,815,0,0,0,0.0,0.0174520069808027
1996,SWZ,6,0.1666666666666666,5,3,0,0,0,0,0.0,40,604.0,197,842,0,0,0,0.0,0.0082781456953642
2000,SWZ,6,0.3333333333333333,6,4,0,0,0,0,0.0,43,667.0,199,927,0,0,0,0.0,0.0089955022488755
2004,SWZ,3,0.3333333333333333,3,2,0,0,0,0,0.0,43,669.0,201,926,0,0,0,0.0,0.0044843049327354
2008,SWZ,4,0.5,4,2,0,0,0,0,0.0,45,673.0,204,958,0,0,0,0.0,0.0059435364041604
2012,SWZ,3,0.3333333333333333,3,2,0,0,0,0,0.0,43,670.0,204,960,0,0,0,0.0,0.0044776119402985
2016,SWZ,2,0.5,2,1,0,0,0,0,0.0,45,682.0,205,972,0,0,0,0.0,0.002932551319648
2021,SWZ,4,0.25,4,3,0,0,0,0,0.0,53,761.0,205,1080,0,0,0,0.0,0.0052562417871222
2024,SWZ,3,0.3333333333333333,3,2,0,0,0,0,0.0,51,738.0,204,1039,0,0,0,0.0,0.0040650406504065
1968,SYR,2,0.0,2,1,0,0,0,0,0.0,27,386.0,112,527,0,0,0,0.0,0.005181347150259
1972,SYR,5,0.2,4,3,0,0,0,0,0.0,31,439.0,121,600,0,0,0,0.0,0.0091116173120728
1980,SYR,67,0.0298507462686567,55,7,0,0,0,0,0.0,30,454.0,80,631,0,0,0,0.0,0.1211453744493392
1984,SYR,9,0.0,9,5,0,1,0,1,0.0,32,492.0,140,688,0,0,0,0.001453488372093,0.0182926829268292
1988,SYR,13,0.0,13,4,0,0,0,0,1.0,34,528.0,159,739,0,0,0,0.0,0.0246212121212121
1992,SYR,8,0.125,9,4,0,0,0,0,0.0,37,573.0,168,815,0,0,0,0.0,0.0157068062827225
1996,SYR,7,0.1428571428571428,8,5,1,0,0,1,0.0,40,604.0,197,842,0,0,0,0.001187648456057,0.0132450331125827
2000,SYR,8,0.25,7,4,0,0,0,0,1.0,43,667.0,199,927,0,0,0,0.0,0.0104947526236881
2004,SYR,6,0.1666666666666666,6,5,0,0,1,1,0.0,43,669.0,201,926,0,0,0,0.0010799136069114,0.0089686098654708
2008,SYR,7,0.1428571428571428,7,5,0,0,0,0,1.0,45,673.0,204,958,0,0,0,0.0,0.0104011887072808
2012,SYR,10,0.4,10,7,0,0,0,0,0.0,43,670.0,204,960,0,0,0,0.0,0.0149253731343283
2016,SYR,7,0.4285714285714285,7,5,0,0,0,0,0.0,45,682.0,205,972,0,0,0,0.0,0.0102639296187683
2021,SYR,6,0.1666666666666666,6,6,0,0,1,1,0.0,53,761.0,205,1080,0,0,0,0.0009259259259259,0.0078843626806833
2024,SYR,6,0.1666666666666666,10,6,0,0,0,0,1.0,51,738.0,204,1039,0,0,0,0.0,0.013550135501355
1968,TAN,4,0.0,5,2,0,0,0,0,0.0,27,386.0,112,527,0,0,0,0.0,0.0129533678756476
1972,TAN,15,0.0,16,2,0,0,0,0,0.0,31,439.0,121,600,0,0,0,0.0,0.0364464692482915
1980,TAN,41,0.1219512195121951,22,3,0,2,0,2,0.0,30,454.0,80,631,0,0,0,0.0031695721077654,0.0484581497797356
1984,TAN,18,0.1111111111111111,14,2,0,0,0,0,2.0,32,492.0,140,688,0,0,0,0.0,0.0284552845528455
1988,TAN,10,0.0,9,2,0,0,0,0,0.0,34,528.0,159,739,0,0,0,0.0,0.0170454545454545
1992,TAN,9,0.0,7,2,0,0,0,0,0.0,37,573.0,168,815,0,0,0,0.0,0.0122164048865619
1996,TAN,7,0.1428571428571428,5,2,0,0,0,0,0.0,40,604.0,197,842,0,0,0,0.0,0.0082781456953642
2000,TAN,4,0.25,2,1,0,0,0,0,0.0,43,667.0,199,927,0,0,0,0.0,0.0029985007496251
2004,TAN,8,0.25,6,1,0,0,0,0,0.0,43,669.0,201,926,0,0,0,0.0,0.0089686098654708
2008,TAN,9,0.2222222222222222,6,2,0,0,0,0,0.0,45,673.0,204,958,0,0,0,0.0,0.0089153046062407
2012,TAN,6,0.3333333333333333,5,3,0,0,0,0,0.0,43,670.0,204,960,0,0,0,0.0,0.0074626865671641
2016,TAN,7,0.2857142857142857,5,3,0,0,0,0,0.0,45,682.0,205,972,0,0,0,0.0,0.0073313782991202
2021,TAN,3,0.3333333333333333,2,1,0,0,0,0,0.0,53,761.0,205,1080,0,0,0,0.0,0.0026281208935611
2024,TAN,7,0.4285714285714285,5,3,0,0,0,0,0.0,51,738.0,204,1039,0,0,0,0.0,0.0067750677506775
1924,TCH,131,0.0305343511450381,74,15,1,4,5,10,2.0,26,292.0,44,378,0,0,0,0.0264550264550264,0.2534246575342466
1928,TCH,69,0.0144927536231884,51,14,2,5,2,9,10.0,23,252.0,46,327,0,0,0,0.0275229357798165,0.2023809523809523
1932,TCH,7,0.0,8,3,0,0,0,0,9.0,23,268.0,37,370,0,0,0,0.0,0.0298507462686567
1936,TCH,163,0.0797546012269938,95,16,3,5,1,9,0.0,28,302.0,49,422,0,0,0,0.0213270142180094,0.314569536423841
1948,TCH,76,0.1710526315789473,49,10,6,2,3,11,9.0,26,312.0,59,411,0,0,0,0.0267639902676399,0.157051282051282
1952,TCH,99,0.1313131313131313,70,11,7,3,3,13,11.0,26,338.0,69,459,0,0,0,0.0283224400871459,0.2071005917159763
1956,TCH,63,0.1904761904761904,54,10,1,4,1,6,13.0,26,342.0,72,469,0,0,0,0.0127931769722814,0.1578947368421052
1960,TCH,116,0.146551724137931,75,13,0,0,0,0,6.0,26,340.0,84,461,0,0,0,0.0,0.2205882352941176
1964,TCH,104,0.0865384615384615,64,13,5,6,3,14,0.0,28,370.0,93,504,0,0,0,0.0277777777777777,0.1729729729729729
1968,TCH,121,0.2231404958677686,66,14,7,2,4,13,14.0,27,386.0,112,527,0,0,0,0.0246679316888045,0.1709844559585492
1972,TCH,181,0.1988950276243093,93,17,2,4,2,8,13.0,31,439.0,121,600,0,0,0,0.0133333333333333,0.2118451025056947
1976,TCH,163,0.2331288343558282,79,16,2,2,4,8,8.0,30,444.0,92,613,0,0,0,0.0130505709624796,0.1779279279279279
1980,TCH,209,0.2248803827751196,114,21,2,3,9,14,8.0,30,454.0,80,631,0,0,0,0.0221870047543581,0.2511013215859031
1988,TCH,163,0.3251533742331288,97,17,3,3,2,8,14.0,34,528.0,159,739,0,0,0,0.0108254397834912,0.1837121212121212
1992,TCH,208,0.2980769230769231,121,25,4,2,1,7,8.0,37,573.0,168,815,0,0,0,0.0085889570552147,0.2111692844677138
1988,TGA,5,0.2,7,2,0,0,0,0,0.0,34,528.0,159,739,0,0,0,0.0,0.0132575757575757
1992,TGA,5,0.0,5,2,0,0,0,0,0.0,37,573.0,168,815,0,0,0,0.0,0.0087260034904013
1996,TGA,5,0.2,5,3,0,1,0,1,0.0,40,604.0,197,842,0,0,0,0.001187648456057,0.0082781456953642
2000,TGA,3,0.3333333333333333,3,2,0,0,0,0,1.0,43,667.0,199,927,0,0,0,0.0,0.0044977511244377
2004,TGA,5,0.2,5,4,0,0,0,0,0.0,43,669.0,201,926,0,0,0,0.0,0.007473841554559
2008,TGA,3,0.3333333333333333,3,2,0,0,0,0,0.0,45,673.0,204,958,0,0,0,0.0,0.0044576523031203
2012,TGA,3,0.3333333333333333,3,2,0,0,0,0,0.0,43,670.0,204,960,0,0,0,0.0,0.0044776119402985
2016,TGA,7,0.4285714285714285,7,4,0,0,0,0,0.0,45,682.0,205,972,0,0,0,0.0,0.0102639296187683
2021,TGA,6,0.5,6,4,0,0,0,0,0.0,53,761.0,205,1080,0,0,0,0.0,0.0078843626806833
2024,TGA,4,0.5,4,3,0,0,0,0,0.0,51,738.0,204,1039,0,0,0,0.0,0.005420054200542
1956,THA,35,0.0,14,5,0,0,0,0,0.0,26,342.0,72,469,0,0,0,0.0,0.0409356725146198
1960,THA,20,0.0,16,4,0,0,0,0,0.0,26,340.0,84,461,0,0,0,0.0,0.0470588235294117
1964,THA,54,0.1296296296296296,41,8,0,0,0,0,0.0,28,370.0,93,504,0,0,0,0.0,0.1108108108108108
1968,THA,41,0.0,18,6,0,0,0,0,0.0,27,386.0,112,527,0,0,0,0.0,0.0466321243523316
1972,THA,33,0.0,21,7,0,0,0,0,0.0,31,439.0,121,600,0,0,0,0.0,0.0478359908883826
1976,THA,42,0.0714285714285714,33,11,0,0,1,1,0.0,30,444.0,92,613,0,0,0,0.0016313213703099,0.0743243243243243
1984,THA,35,0.2857142857142857,25,5,0,1,0,1,1.0,32,492.0,140,688,0,0,0,0.001453488372093,0.0508130081300813
1988,THA,14,0.1428571428571428,12,4,0,0,1,1,1.0,34,528.0,159,739,0,0,0,0.0013531799729364,0.0227272727272727
1992,THA,46,0.5,47,9,0,0,1,1,1.0,37,573.0,168,815,0,0,0,0.0012269938650306,0.0820244328097731
1996,THA,37,0.3243243243243243,42,10,1,0,1,2,1.0,40,604.0,197,842,0,0,0,0.002375296912114,0.0695364238410596
2000,THA,52,0.3461538461538461,51,11,1,0,2,3,2.0,43,667.0,199,927,0,0,0,0.0032362459546925,0.0764617691154422
2004,THA,42,0.4285714285714285,46,13,3,1,4,8,3.0,43,669.0,201,926,0,0,0,0.0086393088552915,0.0687593423019432
2008,THA,47,0.5319148936170213,43,12,2,2,2,6,8.0,45,673.0,204,958,0,0,0,0.0062630480167014,0.0638930163447251
2012,THA,37,0.4864864864864865,37,15,0,2,2,4,6.0,43,670.0,204,960,0,0,0,0.0041666666666666,0.0552238805970149
2016,THA,54,0.5185185185185185,45,15,2,2,2,6,4.0,45,682.0,205,972,0,0,0,0.0061728395061728,0.0659824046920821
2021,THA,41,0.6341463414634146,33,15,1,0,1,2,6.0,53,761.0,205,1080,0,0,0,0.0018518518518518,0.0433639947437582
2024,THA,52,0.5384615384615384,45,18,1,3,2,6,2.0,51,738.0,204,1039,0,0,0,0.0057747834456207,0.0609756097560975
2000,TJK,4,0.5,4,2,0,0,0,0,0.0,43,667.0,199,927,0,0,0,0.0,0.0059970014992503
2004,TJK,9,0.4444444444444444,9,5,0,0,0,0,0.0,43,669.0,201,926,0,0,0,0.0,0.0134529147982062
2008,TJK,15,0.2,16,8,0,1,1,2,0.0,45,673.0,204,958,0,0,0,0.0020876826722338,0.0237741456166419
2012,TJK,16,0.1875,16,7,0,0,1,1,2.0,43,670.0,204,960,0,0,0,0.0010416666666666,0.0238805970149253
2016,TJK,7,0.2857142857142857,7,4,1,0,0,1,1.0,45,682.0,205,972,0,0,0,0.0010288065843621,0.0102639296187683
2021,TJK,10,0.1,10,4,0,0,0,0,1.0,53,761.0,205,1080,0,0,0,0.0,0.0131406044678055
2024,TJK,14,0.2142857142857142,14,6,0,0,3,3,0.0,51,738.0,204,1039,0,0,0,0.0028873917228103,0.018970189701897
2000,TKM,8,0.5,8,6,0,0,0,0,0.0,43,667.0,199,927,0,0,0,0.0,0.0119940029985007
2004,TKM,9,0.3333333333333333,10,6,0,0,0,0,0.0,43,669.0,201,926,0,0,0,0.0,0.014947683109118
2008,TKM,10,0.4,9,6,0,0,0,0,0.0,45,673.0,204,958,0,0,0,0.0,0.013372956909361
2012,TKM,10,0.3,10,5,0,0,0,0,0.0,43,670.0,204,960,0,0,0,0.0,0.0149253731343283
2016,TKM,9,0.5555555555555556,9,5,0,0,0,0,0.0,45,682.0,205,972,0,0,0,0.0,0.0131964809384164
2021,TKM,9,0.4444444444444444,10,4,0,1,0,1,0.0,53,761.0,205,1080,0,0,0,0.0009259259259259,0.0131406044678055
2024,TKM,6,0.5,6,4,0,0,0,0,1.0,51,738.0,204,1039,0,0,0,0.0,0.008130081300813
2008,TLS,1,1.0,1,1,0,0,0,0,0.0,45,673.0,204,958,0,0,0,0.0,0.0014858841010401
2012,TLS,2,0.5,2,1,0,0,0,0,0.0,43,670.0,204,960,0,0,0,0.0,0.0029850746268656
2016,TLS,3,0.6666666666666666,3,2,0,0,0,0,0.0,45,682.0,205,972,0,0,0,0.0,0.0043988269794721
2021,TLS,3,0.3333333333333333,3,2,0,0,0,0,0.0,53,761.0,205,1080,0,0,0,0.0,0.0039421813403416
2024,TLS,4,0.5,4,3,0,0,0,0,0.0,51,738.0,204,1039,0,0,0,0.0,0.005420054200542
1984,TOG,6,0.0,6,2,0,0,0,0,0.0,32,492.0,140,688,0,0,0,0.0,0.0121951219512195
1988,TOG,6,0.0,6,2,0,0,0,0,0.0,34,528.0,159,739,0,0,0,0.0,0.0113636363636363
1992,TOG,6,0.0,5,2,0,0,0,0,0.0,37,573.0,168,815,0,0,0,0.0,0.0087260034904013
1996,TOG,5,0.0,4,1,0,0,0,0,0.0,40,604.0,197,842,0,0,0,0.0,0.0066225165562913
2000,TOG,3,0.3333333333333333,3,2,0,0,0,0,0.0,43,667.0,199,927,0,0,0,0.0,0.0044977511244377
2004,TOG,3,0.3333333333333333,3,2,0,0,0,0,0.0,43,669.0,201,926,0,0,0,0.0,0.0044843049327354
2008,TOG,4,0.25,4,4,0,0,1,1,0.0,45,673.0,204,958,0,0,0,0.0010438413361169,0.0059435364041604
2012,TOG,6,0.3333333333333333,6,5,0,0,0,0,1.0,43,670.0,204,960,0,0,0,0.0,0.008955223880597
2016,TOG,5,0.6,5,3,0,0,0,0,0.0,45,682.0,205,972,0,0,0,0.0,0.0073313782991202
2021,TOG,4,0.25,4,4,0,0,0,0,0.0,53,761.0,205,1080,0,0,0,0.0,0.0052562417871222
2024,TOG,5,0.6,5,4,0,0,0,0,0.0,51,738.0,204,1039,0,0,0,0.0,0.0067750677506775
1960,TPE,27,0.1111111111111111,18,6,0,0,0,0,0.0,26,340.0,84,461,0,0,0,0.0,0.0529411764705882
1964,TPE,40,0.075,46,7,0,0,0,0,0.0,28,370.0,93,504,0,0,0,0.0,0.1243243243243243
1968,TPE,43,0.1860465116279069,57,8,0,0,0,0,0.0,27,386.0,112,527,0,0,0,0.0,0.1476683937823834
1972,TPE,21,0.2857142857142857,41,10,0,0,0,0,0.0,31,439.0,121,600,0,0,0,0.0,0.0933940774487471
1984,TPE,38,0.1842105263157894,40,12,0,0,1,1,0.0,32,492.0,140,688,0,0,0,0.001453488372093,0.08130081300813
1988,TPE,61,0.2950819672131147,84,13,0,0,0,0,1.0,34,528.0,159,739,0,0,0,0.0,0.1590909090909091
1992,TPE,31,0.2580645161290322,15,7,0,1,0,1,0.0,37,573.0,168,815,0,0,0,0.0012269938650306,0.0261780104712041
1996,TPE,74,0.5675675675675675,63,14,0,1,0,1,1.0,40,604.0,197,842,0,0,0,0.001187648456057,0.1043046357615894
2000,TPE,55,0.6181818181818182,59,14,0,1,4,5,1.0,43,667.0,199,927,0,0,0,0.0053937432578209,0.088455772113943
2004,TPE,88,0.4431818181818182,52,14,2,2,1,5,5.0,43,669.0,201,926,0,0,0,0.0053995680345572,0.077727952167414
2008,TPE,79,0.4556962025316455,41,15,1,1,2,4,5.0,45,673.0,204,958,0,0,0,0.0041753653444676,0.0609212481426448
2012,TPE,44,0.5681818181818182,40,14,1,0,1,2,4.0,43,670.0,204,960,0,0,0,0.0020833333333333,0.0597014925373134
2016,TPE,55,0.5272727272727272,46,18,1,0,2,3,2.0,45,682.0,205,972,0,0,0,0.0030864197530864,0.0674486803519061
2021,TPE,68,0.5147058823529411,61,18,2,4,6,12,3.0,53,761.0,205,1080,0,0,0,0.0111111111111111,0.0801576872536136
2024,TPE,60,0.5666666666666667,47,17,2,0,5,7,12.0,51,738.0,204,1039,0,0,0,0.0067372473532242,0.0636856368563685
1952,TTO,2,0.0,2,1,0,0,2,2,1.0,26,338.0,69,459,0,0,0,0.0043572984749455,0.0059171597633136
1956,TTO,6,0.0,7,3,0,0,0,0,2.0,26,342.0,72,469,0,0,0,0.0,0.0204678362573099
1964,TTO,13,0.0,10,4,0,1,2,3,0.0,28,370.0,93,504,0,0,0,0.0059523809523809,0.027027027027027
1968,TTO,19,0.0,14,5,0,0,0,0,3.0,27,386.0,112,527,0,0,0,0.0,0.0362694300518134
1972,TTO,19,0.0526315789473684,16,4,0,0,0,0,0.0,31,439.0,121,600,0,0,0,0.0,0.0364464692482915
1976,TTO,13,0.0,10,3,1,0,0,1,0.0,30,444.0,92,613,0,0,0,0.0016313213703099,0.0225225225225225
1980,TTO,9,0.0,5,1,0,0,0,0,1.0,30,454.0,80,631,0,0,0,0.0,0.0110132158590308
1984,TTO,16,0.3125,14,5,0,0,0,0,0.0,32,492.0,140,688,0,0,0,0.0,0.0284552845528455
1988,TTO,6,0.3333333333333333,9,3,0,0,0,0,0.0,34,528.0,159,739,0,0,0,0.0,0.0170454545454545
1992,TTO,7,0.0,7,2,0,0,0,0,0.0,37,573.0,168,815,0,0,0,0.0,0.0122164048865619
1996,TTO,12,0.3333333333333333,14,6,0,0,2,2,0.0,40,604.0,197,842,0,0,0,0.002375296912114,0.0231788079470198
2000,TTO,19,0.2631578947368421,18,3,0,1,1,2,2.0,43,667.0,199,927,0,0,0,0.0021574973031283,0.0269865067466266
2004,TTO,19,0.4736842105263157,18,4,0,0,1,1,2.0,43,669.0,201,926,0,0,0,0.0010799136069114,0.0269058295964125
2008,TTO,28,0.3928571428571428,19,4,1,1,0,2,1.0,45,673.0,204,958,0,0,0,0.0020876826722338,0.0282317979197622
2012,TTO,25,0.28,22,6,1,1,2,4,2.0,43,670.0,204,960,0,0,0,0.0041666666666666,0.0328358208955223
2016,TTO,28,0.3571428571428571,24,8,0,0,1,1,4.0,45,682.0,205,972,0,0,0,0.0010288065843621,0.0351906158357771
2021,TTO,33,0.3939393939393939,25,8,0,0,0,0,1.0,53,761.0,205,1080,0,0,0,0.0,0.0328515111695138
2024,TTO,17,0.4117647058823529,12,3,0,0,0,0,0.0,51,738.0,204,1039,0,0,0,0.0,0.016260162601626
1964,TUN,9,0.0,9,3,0,1,1,2,0.0,28,370.0,93,504,0,0,0,0.0039682539682539,0.0243243243243243
1968,TUN,7,0.0,7,2,1,0,1,2,2.0,27,386.0,112,527,0,0,0,0.0037950664136622,0.0181347150259067
1972,TUN,35,0.0,11,5,0,1,0,1,2.0,31,439.0,121,600,0,0,0,0.0016666666666666,0.0250569476082004
1976,TUN,15,0.0666666666666666,5,3,0,0,0,0,1.0,30,444.0,92,613,0,0,0,0.0,0.0112612612612612
1984,TUN,23,0.0434782608695652,17,6,0,0,0,0,0.0,32,492.0,140,688,0,0,0,0.0,0.0345528455284552
1988,TUN,41,0.048780487804878,14,6,0,0,0,0,0.0,34,528.0,159,739,0,0,0,0.0,0.0265151515151515
1992,TUN,13,0.1538461538461538,13,7,0,0,0,0,0.0,37,573.0,168,815,0,0,0,0.0,0.0226876090750436
